,person 1,person 2,team,# connections
1767,#0 Pénélope Robert,#7 Anna Goddu,CAN Women's,1
1766,#12 Andrea Moir,#23 Arabella Brudney,CAN Women's,1
1765,#0 Pénélope Robert,#67 Tiffany Zhang,CAN Women's,1
1764,#26 Laura Klimesch,#3 Rebecca Reimann,GER Women's,1
1763,#11 Emma Falke,Callahan-goal,GER Women's,1
2585,#12 Arvid Arensmeier,#99 Jakob Rehnström,SWE Mixed,1
2586,#18 Alva Angergård,#99 Jakob Rehnström,SWE Mixed,1
2587,#13 Maya Arora-Jonsson,#21 Sonja Colmsjö,SWE Mixed,1
2588,#39 Gesa Wilde,#81 Malwine Lühder,GER Mixed,1
2589,#5 Alexander Hermansson,#78 Carl Svärd,SWE Mixed,1
2590,#44 Elin Perving,#99 Jakob Rehnström,SWE Mixed,1
1761,#12 Julia Cabai,#13 Shirin Shaban,AUS Women's,1
1760,#48 Gabby Callow,#6 Pania Preston,AUS Women's,1
2591,#23 Gustav Robertsson,#6 Oscar Wåhlén,SWE Mixed,1
1759,#13 Shirin Shaban,#86 Saelea Muduioa,AUS Women's,1
1758,#12 Julia Cabai,#48 Gabby Callow,AUS Women's,1
2592,#31 Elsa Enell,#78 Carl Svärd,SWE Mixed,1
1757,#13 Shirin Shaban,#8 Elysia Chua,AUS Women's,1
2601,#19 Sze Ngai Jake Yuen,#36 Rachael Tao Lee,HKG Mixed,1
1737,#10 Alyssa Ehrhardt,#12 Stephanie Phillips,USA Women's,1
1736,#21 Theresa Yu,#7 Abigail Hecko,USA Women's,1
1735,#12 Stephanie Phillips,#18 Clil Phillips,USA Women's,1
2613,#28 Taya Nell Sterkenburg,#5 Alice Gwynne-Evans,RSA Mixed,1
2614,#89 ENXIANG YAN,#99 YI ZHANG,CHN Mixed,1
1718,#19 Marie Levesque,#67 Tiffany Zhang,CAN Women's,1
1717,#13 Joy Zhou,#93 Mika Kurahashi,CAN Women's,1
2615,#19 Aidan Klein,#7 Samuel Neil Bovim,RSA Mixed,1
2616,#21 ZHENG LI,#89 ENXIANG YAN,CHN Mixed,1
1715,#13 Joy Zhou,#17 Madison Ong,CAN Women's,1
1714,#11 Vanessa Pinilla,#13 Valentina Heberle,COL Women's,1
1713,#11 Emma Falke,#42 Carla Rieser,GER Women's,1
2617,#23 James Joseph Granelli,#28 Taya Nell Sterkenburg,RSA Mixed,1
2618,#5 Juan Ariño,#97 Juan Andrés Villalobos,COL Mixed,1
2619,#11 Johannes Hokkanen,#22 Aava Ahlfors,FIN Mixed,1
2620,#26 Lina Montoya,#30 Laura Acosta,COL Mixed,1
1711,#11 Erica Marchesini,#12 Emma Collina,ITA Women's,1
2621,#22 Aava Ahlfors,#6 Ella Toivola,FIN Mixed,1
2622,#77 María Prieto,#97 Juan Andrés Villalobos,COL Mixed,1
1709,#7 Giulia Cristofolini,#73 Angelica Sarti,ITA Women's,1
1708,#11 Erica Marchesini,#13 Margherita Nicotra,ITA Women's,1
2623,#24 Okko Winqwist,#52 Nooa Winqwist,FIN Mixed,1
1706,#25 Charlotte Pfister,#5 Luisa Graefer,GER Women's,1
1705,#3 Laura To,#44 Stacy Gaskill,USA Women's,1
1719,#13 Joy Zhou,#20 Roxanne Goderre,CAN Women's,1
2612,#16 Emma Margareta Du Pré le Roux,#22 Tom James Smyth,RSA Mixed,1
1720,#11 Helena Tremblay,#25 Naomi Peterson,CAN Women's,1
2605,#28 Andrew Catchpole,#8 Alexandra Freire,AUS Mixed,1
1734,#72 Ezra Weybright,#8 Caroline Tornquist,USA Women's,1
1733,#15 Layne Dodge,#29 Rachel Chang,USA Women's,1
1732,#21 Ava Mueller,#25 Charlotte Pfister,GER Women's,1
2602,#28 Andrew Catchpole,#72 Elizabeth Chen,AUS Mixed,1
1731,#33 Erica Birdsong,#72 Ezra Weybright,USA Women's,1
2603,#32 Hannah Gregory,#48 Hannah Phillips,AUS Mixed,1
1729,#11 Dawn Culton,#21 Theresa Yu,USA Women's,1
2604,#12 Eugenia Chow,#42 Yin Lam Lai,HKG Mixed,1
1728,#3 KASUMI NASU,#79 MEI MAMIYA,JPN Women's,1
1727,#5 AYA HINAGO,#81 ASUKA MORIOKA,JPN Women's,1
1721,#12 IKUMI KISHIDA,#17 KANAMI UCHIDA,JPN Women's,1
1726,#88 MAYUKA TAKADA,#89 HIKARI HASHIZUME,JPN Women's,1
2606,#5 Alex Sangah,#72 Elizabeth Chen,AUS Mixed,1
2607,#1 Pieter Conradie,#22 Tom James Smyth,RSA Mixed,1
2608,#14 LINGYAO JIAN,#36 XIN JI,CHN Mixed,1
1723,#6 Pania Preston,#86 Saelea Muduioa,AUS Women's,1
2609,#10 Siyabonga Mhlongo,#7 Samuel Neil Bovim,RSA Mixed,1
1722,#23 AYURI KAWAYANAGI,#81 ASUKA MORIOKA,JPN Women's,1
2610,#36 XIN JI,#89 ENXIANG YAN,CHN Mixed,1
2611,#19 Aidan Klein,#5 Alice Gwynne-Evans,RSA Mixed,1
2582,#13 Simón Alzate,#5 Juan Ariño,COL Mixed,1
1770,#13 Melissa Barnett,#88 Jessie Liu,GBR Women's,1
2529,#12 Cristian Suanca,#49 Miguel Marulanda,COL Mixed,1
2541,#36 Rachael Tao Lee,#41 Hoi Ching Natalie So,HKG Mixed,1
2542,#81 Malwine Lühder,#92 Elena Janowicz,GER Mixed,1
1811,#13 Jing Ting Tonya Heng,#73 Mohan Ding,SGP Women's,1
2543,#12 Eugenia Chow,#8 Ka Lok Ethan Lau,HKG Mixed,1
2544,#34 Gustav Arnold,#38 Celina Bolduan,GER Mixed,1
2545,#0 Sing Hoi Liu,#51 Meagan Chau,HKG Mixed,1
2546,#18 Tsz Yan Yip,#8 Ka Lok Ethan Lau,HKG Mixed,1
1810,#22 Wan Ni Wee,#5 Valerie Yong Wai Yan,SGP Women's,1
2547,#12 Arvid Arensmeier,#18 Alva Angergård,SWE Mixed,1
2548,#78 Carl Svärd,#99 Jakob Rehnström,SWE Mixed,1
2549,#44 Elin Perving,#5 Alexander Hermansson,SWE Mixed,1
1809,#13 Jing Ting Tonya Heng,#15 Christine Seow Sok Xuan,SGP Women's,1
1808,#13 Sophie Mance,#4 Emma Whitlock,NZL Women's,1
1806,#11 Wanyi Zhang,#42 Seraphina Chia Pei Ying,SGP Women's,1
2550,#12 Arvid Arensmeier,#71 Adam Blomgren,SWE Mixed,1
2551,#31 Elsa Enell,#99 Jakob Rehnström,SWE Mixed,1
2552,#5 Alexander Hermansson,#8 Otto Edgren,SWE Mixed,1
2553,#1 Natasha Langsdon,#32 Hannah Gregory,AUS Mixed,1
1803,#16 Philippa Podstatzky,#99 Nina Pansy,AUT Women's,1
1802,#16 Philippa Podstatzky,#70 Stefanie Krivda,AUT Women's,1
1801,#24 Lina Ortner,#74 Maja Ortner,AUT Women's,1
1800,#47 Flora Scala,#7 Franziska Derka,AUT Women's,1
1813,#10 Alliah Jasmine Gulanes,#5 Olivia Altenburg-Carey,NZL Women's,1
2540,#22 Orestis Vaysi,#68 Colin Rauch,GER Mixed,1
1771,#12 Julia Cabai,#24 Hannah Sheers,AUS Women's,1
2539,#15 Anna-Laura Hasubek,#21 Carl Christensen,GER Mixed,1
2530,#13 Maya Arora-Jonsson,#78 Carl Svärd,SWE Mixed,1
2531,#36 Cornelia Oscarsson,#99 Jakob Rehnström,SWE Mixed,1
1830,#41 SIYI WU,#99 LU ZHANG,CHN Women's,1
1829,#21 MEIWEN HU,#44 RUYI SONG,CHN Women's,1
2533,#7 Valentina Ramos,#88 Ana Umaña,COL Mixed,1
2534,#19 Sze Ngai Jake Yuen,#41 Hoi Ching Natalie So,HKG Mixed,1
2535,#17 Franziska Balzer,#81 Malwine Lühder,GER Mixed,1
2536,#22 Orestis Vaysi,#38 Celina Bolduan,GER Mixed,1
1826,#12 Taya Nicholson,#13 Sophie Mance,NZL Women's,1
1825, ,#0 Esther Louise Garchitorena,PHI Women's,1
2538,#18 Tsz Yan Yip,#42 Yin Lam Lai,HKG Mixed,1
1824,#10 Alliah Jasmine Gulanes,#2 Helena Terry,NZL Women's,1
1823,#58 Amy Holder,#99 Zaria Ireland,NZL Women's,1
1822,#0 Esther Louise Garchitorena,#25 Martina Kyla Medina,PHI Women's,1
1821,#28 Aliguna Aliguna,#87 Anna Cairns,NZL Women's,1
1820,#58 Amy Holder,#7 Ericia Chang,NZL Women's,1
1819,#31 Lily-Belle Sawyer,#5 Olivia Altenburg-Carey,NZL Women's,1
1818,#16 Zoe Simmons,#4 Emma Whitlock,NZL Women's,1
1817,#22 Elise Matthews,#77 Justine Ursua,NZL Women's,1
1816,#13 Sophie Mance,#31 Lily-Belle Sawyer,NZL Women's,1
1815,#77 Justine Ursua,#99 Zaria Ireland,NZL Women's,1
2555,#18 Alva Angergård,#20 Lina Ungerth Frank,SWE Mixed,1
1798,#16 Philippa Podstatzky,#91 Franziska Lesigang,AUT Women's,1
1797,#28 Stella Ramona Kantner,#74 Maja Ortner,AUT Women's,1
2556,#44 Elin Perving,#8 Otto Edgren,SWE Mixed,1
2568,#28 Jasmiina Salmela,#30 Tinka Gylling,FIN Mixed,1
2569,#26 Eliza Camille Stewart,#8 Langa Nindie,RSA Mixed,1
1782,#11 Erica Marchesini,#15 Clara Amalia Lazzaris,ITA Women's,1
2571,#24 Okko Winqwist,#31 Kivi Knuuti,FIN Mixed,1
2573,#49 Miguel Marulanda,#5 Juan Ariño,COL Mixed,1
1781,#6 Sara Bonacini,#73 Angelica Sarti,ITA Women's,1
1780,#27 Valeria Moreno Martínez,#7 Andrea Bustamante,COL Women's,1
1779,#29 Ivana García,#3 Laura Arango,COL Women's,1
1778,#22 Anna Ly,#25 Zoe O'Connor,GBR Women's,1
2574,#0 JUNHAO CHEN,#2 YUYAN WANG,CHN Mixed,1
2575,#11 SHIYI LIU,#33 SHANSHAN JIANG,CHN Mixed,1
2576,#5 Juan Ariño,#80 Nicolás González,COL Mixed,1
1777,#4 Emily Parkinson,#41 Evie Harms,GBR Women's,1
2578,#2 YUYAN WANG,#67 ZIYUE QIAN,CHN Mixed,1
1776,#14 Angela Pidgeon,#77 Thea Osmond,AUS Women's,1
2579,#25 JUNTU LI,#69 WEI LIU,CHN Mixed,1
2580,#14 Santiago de los Caballeros Contreras,#28 Daniela Criollo,COL Mixed,1
1775,#25 Zoe O'Connor,#5 Matilda Needle,AUS Women's,1
1774,#48 Gabby Callow,#5 Matilda Needle,AUS Women's,1
1773,#21 Annabel Plummer,#36 Emily Stewart,GBR Women's,1
1772,#13 Melissa Barnett,#76 Róisín Lynch,GBR Women's,1
2567,#1 Pieter Conradie,#14 Lyndall Lucy Voss-Price,RSA Mixed,1
1783,#11 Vanessa Pinilla,#29 Ivana García,COL Women's,1
2566,#19 Aidan Klein,#71 Jason Darren Garde,RSA Mixed,1
1789,#13 Rosa Wutti,#83 Katarina Ninaus,AUT Women's,1
1796,#30 Rebecca Liddell,#5 Olivia Altenburg-Carey,NZL Women's,1
1795,#83 Katarina Ninaus,#91 Franziska Lesigang,AUT Women's,1
2557,#6 Gabriel Eady,#72 Elizabeth Chen,AUS Mixed,1
2558,#16 Eric Deng,#48 Hannah Phillips,AUS Mixed,1
2559,#22 Jessica Lowry,#61 Isabelle Chittenden,AUS Mixed,1
1793, ,#83 Katarina Ninaus,AUT Women's,1
1792,#31 Lily-Belle Sawyer,#87 Anna Cairns,NZL Women's,1
1791, ,#0 Emily McAuley-Scott,NZL Women's,1
1790,#16 Philippa Podstatzky,#83 Katarina Ninaus,AUT Women's,1
2560,#12 Arvid Arensmeier,#37 Herman Engström,SWE Mixed,1
1784,#6 Sara Bonacini,#97 Maria Ferrero,ITA Women's,1
2561,#21 Sonja Colmsjö,#31 Elsa Enell,SWE Mixed,1
2562,#25 Lassi Cederlöf,#57 Ilona Villi,FIN Mixed,1
2563,#19 Aidan Klein,#26 Eliza Camille Stewart,RSA Mixed,1
2564,#23 Saku Vintola,#83 Jori Kuvaja,FIN Mixed,1
1788,#5 Camille Bernier,#7 Giulia Cristofolini,ITA Women's,1
1787,#10 Francesca Ugolini,#27 Matilde Mascellani,ITA Women's,1
1786,#12 Emma Collina,#2 Teresa Brugnoli,ITA Women's,1
1785,#11 Vanessa Pinilla,#21 María Vásquez,COL Women's,1
2565,#16 Emma Margareta Du Pré le Roux,#65 Robyn-Anne Hyslop,RSA Mixed,1
2469,#3 Zara  Glauser,#8 Leon Vitaliano,SUI Mixed,1
2436,#13 Jaryl Tay Jing Rui,#90 Matthew Tan,SGP Mixed,1
2468,#16 Luis Bysäth,#46 Lisa Ringgenberg,SUI Mixed,1
2304,#41 Dante Carvajalino,#7 Andrés Felipe Ricaurte Ortiz,COL Open,1
2140,#11 Matthew Shu,#15 YU-WEN LAI,TPE Mixed,1
2306,#27 ZHIJIE WANG,#78 KEHAN YAN,CHN Open,1
2138,#31 PIN-HAN CHENG,#8 PO-SHENG CHEN,TPE Mixed,1
2308,#7 Andrés Felipe Ricaurte Ortiz,#77 Brayan Ramos,COL Open,1
2309,#27 Jonatan Acevedo,#86 David Ceballos,COL Open,1
2310,#48 Federico Duque,#78 Mateo Cano,COL Open,1
2134,#19 YI-HAN LIEN,#99 JIA-FONG LIN,TPE Mixed,1
2312,#8 Gustavo Mendez,#86 David Ceballos,COL Open,1
2313,#4 Emmanuel Montoya Rueda,#69 Job Buitrago,COL Open,1
2314,#0 Rivaldo Briceño,#17 Juan Ginez,COL Open,1
2315,#28 Romain Gadioux,#44 Robbie O'Grady,IRL Open,1
2129,#10 Ana Giron,#13 Simón Alzate,COL Mixed,1
2316,#48 Federico Duque,#86 David Ceballos,COL Open,1
2128,#10 Ethan Joseph Medina Li,#3 Wing Tung Leung,HKG Mixed,1
2127,#82 Jago Mario Long Hymn Chan,#91 Wing Sum Ching,HKG Mixed,1
2317,#57 Julián Betancur,#7 Andrés Felipe Ricaurte Ortiz,COL Open,1
2126,#12 Eugenia Chow,#19 Sze Ngai Jake Yuen,HKG Mixed,1
2125,#1 Kwan-ho Cecil Cheung,#10 Ethan Joseph Medina Li,HKG Mixed,1
2123,#12 Cristian Suanca,#5 Juan Ariño,COL Mixed,1
2122,#11 Pui Yan Wu,#19 Sze Ngai Jake Yuen,HKG Mixed,1
2319,#78 Mateo Cano,#8 Gustavo Mendez,COL Open,1
2305,#25 SONGYANG LI,#3 MAOSEN SHANG,CHN Open,1
2142,#35 YOU-SIANG LIN,#70 YONG-JING CHEN,TPE Mixed,1
2119,#80 Nicolás González,#97 Juan Andrés Villalobos,COL Mixed,1
2303,#10 Alejandro Ramirez,#18 Luis Melo,COL Open,1
2157,#35 YOU-SIANG LIN,#44 YU-HSIANG HUNG,TPE Mixed,1
2286,#10 Theodor Riegler,#7 Erik Allmer,AUT Open,1
2287,#51 Fridolin Jauschneg,#55 Benjamin Gaudernak,AUT Open,1
2290,#18 Wiebe van den Brink,#99 Tom Blasman,NED Open,1
2291,#0 Jeremia Prochaska,#63 Jakob Kratky,AUT Open,1
2292,#1 Liel Yuijn Tanaka,#53 Filip Molnár,NED Open,1
2293,#2 Emiel Bos,#24 Tijmen Boereboom,NED Open,1
2154,#11 Pui Yan Wu,#9 Tai Tsui Yeung,HKG Mixed,1
2294,#63 Jakob Kratky,#78 Christoph Angetter,AUT Open,1
2295,#2 Emiel Bos,#53 Filip Molnár,NED Open,1
2296,#7 Andrés Felipe Ricaurte Ortiz,#8 Gustavo Mendez,COL Open,1
2297,#18 Wiebe van den Brink,#81 Max Engeli,NED Open,1
2149,#11 Matthew Shu,#27 YING-CHIH WANG,TPE Mixed,1
2148,#22 Jessica Lowry,#75 Harrison White,AUS Mixed,1
2298,#18 Wiebe van den Brink,#96 Marek Rymkiewicz,NED Open,1
2147,#2 James Wu,#61 Isabelle Chittenden,AUS Mixed,1
2299,#11 Samuel García,#86 David Ceballos,COL Open,1
2300,#14 Juan David Guzmán Quintero,#43 Tomás Jaramillo,COL Open,1
2146,#10 Hannah Bradley,#22 Jessica Lowry,AUS Mixed,1
2301,#18 Wiebe van den Brink,#6 Morris Witkam,NED Open,1
2302,#10 Alejandro Ramirez,#19 Guillermo Luna,COL Open,1
2120,#33 Jacobo Posada,#80 Nicolás González,COL Mixed,1
2117,#5 Juan Ariño,#7 Valentina Ramos,COL Mixed,1
2078,#19 Aidan Klein,#22 Tom James Smyth,RSA Mixed,1
2096,#11 Michelle Mühlebach,#17 Alexandra Tutuian,SUI Mixed,1
2335,#43 Florian Bayr,#81 Felix Scharfetter,AUT Open,1
2094,#14 LINGYAO JIAN,#61 KEYU LIU,CHN Mixed,1
2093,#3 Hermias Cornelius Nieuwoudt,#77 Ethan Blessing King,RSA Mixed,1
2336,#47 Tomas Worden,#55 Ronnie Readings,NZL Open,1
2091,#14 LINGYAO JIAN,#29 ZHIYONG ZHAO,CHN Mixed,1
2337,#45 Theo McIntosh,#6 Josh Cooper,NZL Open,1
2090,#14 LINGYAO JIAN,#67 ZIYUE QIAN,CHN Mixed,1
2089,#58 Robyn Lee,#7 Samuel Neil Bovim,RSA Mixed,1
2087,#0 JUNHAO CHEN,#17 YANG DENG,CHN Mixed,1
2339,#55 Benjamin Gaudernak,#89 Elias Haider,AUT Open,1
2340,#1 YUE HE,#7 HUICHENG LI,CHN Open,1
2085,#71 Jason Darren Garde,#8 Langa Nindie,RSA Mixed,1
2341,#10 Theodor Riegler,#67 Noah Haider,AUT Open,1
2342,#80 Alexander Vieweg,#89 Elias Haider,AUT Open,1
2343,#3 MAOSEN SHANG,#72 ZHENLONG NIU,CHN Open,1
2083,#7 Samuel Neil Bovim,#71 Jason Darren Garde,RSA Mixed,1
2082,#1 ZHAOJIE ZHOU,#2 YUYAN WANG,CHN Mixed,1
2344,#18 Brendan Dunne,#23 Ben Runswick,IRL Open,1
2345,#46 Raphael Panic,#64 Jan Uschnig,AUT Open,1
2079,#17 YANG DENG,#2 YUYAN WANG,CHN Mixed,1
2346,#67 Noah Haider,#89 Elias Haider,AUT Open,1
2334,#0 Luke Rabe,#17 Adam Chung,NZL Open,1
2097,#77 Rahel Rindlisbacher,#78 Dominik Christen,SUI Mixed,1
2115,#10 Hannah Bradley,#82 Abdul Siddique,AUS Mixed,1
2098,#11 Michelle Mühlebach,#72 Julien Libiszewski,SUI Mixed,1
2114,#12 Richard Ly,#82 Abdul Siddique,AUS Mixed,1
2113,#22 Jessica Lowry,#82 Abdul Siddique,AUS Mixed,1
2322,#14 Harrison Leach,#49 Jack Lewis,NZL Open,1
2111,#1 Natasha Langsdon,#3 Curtis Ly,AUS Mixed,1
2323,#18 Luis Melo,#43 Tomás Jaramillo,COL Open,1
2324,#27 Jonatan Acevedo,#41 Dante Carvajalino,COL Open,1
2325,#48 Federico Duque,#8 Gustavo Mendez,COL Open,1
2110,#13 Simón Alzate,#80 Nicolás González,COL Mixed,1
2109,#49 Miguel Marulanda,#97 Juan Andrés Villalobos,COL Mixed,1
2326, ,#86 David Ceballos,COL Open,1
2328,#18 Luis Melo,#7 Andrés Felipe Ricaurte Ortiz,COL Open,1
2107,#10 Ana Giron,#49 Miguel Marulanda,COL Mixed,1
2329,#19 Matthew Whittaker,#22 Shaedon Macfarlane,NZL Open,1
2106,#10 Ana Giron,#28 Daniela Criollo,COL Mixed,1
2105,#1 Alicia Cancino,#5 Juan Ariño,COL Mixed,1
2331,#10 Theodor Riegler,#72 Paul Ressl,AUT Open,1
2103,#13 Smilla Diener,#18 Martin Fähndrich,SUI Mixed,1
2102,#13 Smilla Diener,#45 Moritz Hinkel,SUI Mixed,1
2101,#17 Alexandra Tutuian,#77 Rahel Rindlisbacher,SUI Mixed,1
2100,#20 Simea Münger,#8 Leon Vitaliano,SUI Mixed,1
2099,#13 Smilla Diener,#59 Timon Eggenberg,SUI Mixed,1
2285,#51 Fridolin Jauschneg,#77 Sebastian Höfinger,AUT Open,1
2158,#43 Ho Owen Chan,#5 Casey Zaiqing Wong,HKG Mixed,1
2160,#32 Hannah Gregory,#8 Alexandra Freire,AUS Mixed,1
2249,#17 Myles Vinh Farr,#21 Kody Elliott-Edwards,GBR Open,1
2220,#21 Landon Lavoie,#99 Abeer Lamba,CAN Open,1
2250,#16 Oliver Loughnan,#8 Josh Philip,AUS Open,1
2252,#36 Russell Kwong Wei Meng,#98 Jeremy Kwa Jin Wei,SGP Open,1
2254,#17 Jie Xun Yap,#98 Jeremy Kwa Jin Wei,SGP Open,1
2218,#30 Richard McLeod,#99 Abeer Lamba,CAN Open,1
2255,#5 Zimo Chen,#96 Danie Xu,SGP Open,1
2216,#33 Martin Gallant,#67 Nick McFaddin,CAN Open,1
2215,#23 Luke Bleeser,#8 Josh Philip,AUS Open,1
2214,#18 James French,#27 James Walker,AUS Open,1
2213,#2 Ben Cuthbert O'Meara,#56 Matthew Calder,AUS Open,1
2212,#3 Stan Vanhecke,#34 Wolf Oosterlinck,BEL Open,1
2211,#11 Andrea Fantini,#90 Samuele Ruscello,ITA Open,1
2256,#72 ZHENLONG NIU,#81 JIAYI HAN,CHN Open,1
2210,#10 Daan De Marree,#64 George Donnet,BEL Open,1
2209,#38 Alberto Cassanelli,#64 Michele Grazzini,ITA Open,1
2208,#15 Matteo Paradisi,#38 Alberto Cassanelli,ITA Open,1
2257,#17 Jie Xun Yap,#21 Wong Kong Yew,SGP Open,1
2207,#10 Daan De Marree,#21 Arthur Moyersoen,BEL Open,1
2204,#61 Kamiel Van Mullem,#9 Sofiene Bontemps,BEL Open,1
2260,#7 Andrew Yap Haan Yang,#96 Danie Xu,SGP Open,1
2203,#15 Jonny Evans,#42 Jacob Thompson,GBR Open,1
2221,#24 William St-Pierre,#3 Zachary Tottle,CAN Open,1
2248,#16 Oliver Loughnan,#2 Ben Cuthbert O'Meara,AUS Open,1
2284,#17 Jie Xun Yap,#25 Mohamed Haziq Bin Mohamed Saleem,SGP Open,1
2247,#11 Coby Ryan,#16 Oliver Loughnan,AUS Open,1
2237,#15 MASATOSHI TSUJINO,#37 KENTA KURACHI,JPN Open,1
2239,#19 Wilkie Lewis,#24 William St-Pierre,CAN Open,1
2240,#33 Martin Gallant,#7 Justin Podnar,CAN Open,1
2236,#1 KAKERU CHIBA,#53 JOJI SHIMIZU,JPN Open,1
2241,#21 Landon Lavoie,#33 Martin Gallant,CAN Open,1
2235,#8 Linus Luksch,#9 Bela Luksch,GER Open,1
2234,#29 Nis-Julius Sontag,#8 Linus Luksch,GER Open,1
2233,#26 David Barzasi,#28 Jacopo Palombarini,ITA Open,1
2232,#28 Vincent Wagner,#29 Nis-Julius Sontag,GER Open,1
2242,#23 Raphael Lalonde-Landry,#24 William St-Pierre,CAN Open,1
2231,#19 Tobias Maierhofer,#28 Vincent Wagner,GER Open,1
2230, ,#22 Lorenzo Turci,ITA Open,1
2229,#38 Alberto Cassanelli,#90 Samuele Ruscello,ITA Open,1
2227,#25 James English,#55 Sam Criddle,GBR Open,1
2226,#16 Ethan Morrell,#27 Nicholas Houghton,GBR Open,1
2243,#20 Sebastian Hart,#42 Jacob Thompson,GBR Open,1
2244,#12 Noah Moss,#28 Jono Keyes,AUS Open,1
2224,#14 NAOKI ISOBE,#66 TASUKU OKADA,JPN Open,1
2245,#11 Jaime Hammond,#55 Sam Criddle,GBR Open,1
2246,#11 Coby Ryan,#12 Noah Moss,AUS Open,1
2223,#14 Ian Wallace,#29 Jacob Duquette,CAN Open,1
2202,#10 Rhodri Williams,#49 Andrzej Zaród,GBR Open,1
2201,#18 Nicolas Hoquez,#81 Aaron Vlieghe,BEL Open,1
2200,#16 Ethan Morrell,#49 Andrzej Zaród,GBR Open,1
2199,#13 Corentin Schiettecatte,#50 Lander Decraene,BEL Open,1
2271,#11 Ji Ern Chee,#24 Ethan Kok Kuan Mun,SGP Open,1
2272,#23 Sean Lemon,#43 Benjamin Swanson,NZL Open,1
2176,#47 Leo Gordon,#8 Daniel Landesman,USA Open,1
2273,#17 Adam Chung,#47 Tomas Worden,NZL Open,1
2175,#11 Coby Ryan,#28 Jono Keyes,AUS Open,1
2174,#23 Luke Bleeser,#56 Matthew Calder,AUS Open,1
2172,#24 Jacques Nissen,#25 Orion Cable,USA Open,1
2171, ,#21 Eva Strachan,AUS Mixed,1
2274,#6 Josh Cooper,#77 Blake Holloway,NZL Open,1
2276,#16 Justin Low Yue Jun,#19 Boon Heng Tan,SGP Open,1
2169,#2 James Wu,#58 Jake Upton,AUS Mixed,1
2168,#11 Pui Yan Wu,#91 Wing Sum Ching,HKG Mixed,1
2277,#45 Finn Liersch,#64 Elian Van Hees,NED Open,1
2278,#44 Aäron Morsen,#81 Max Engeli,NED Open,1
2279,#14 Tyron Choong Yong Yew,#19 Boon Heng Tan,SGP Open,1
2165,#1 Kwan-ho Cecil Cheung,#36 Rachael Tao Lee,HKG Mixed,1
2164,#41 Hoi Ching Natalie So,#9 Tai Tsui Yeung,HKG Mixed,1
1703,#23 Margo Donahue,#72 Ezra Weybright,USA Women's,1
2163,#19 Sze Ngai Jake Yuen,#91 Wing Sum Ching,HKG Mixed,1
2161,#6 Gabriel Eady,#7 Eric Ly,AUS Mixed,1
2282,#71 Nathaniel Tan I-Xin,#98 Jeremy Kwa Jin Wei,SGP Open,1
2177,#1 Tiernan Somers,#28 Jono Keyes,AUS Open,1
2270,#13 Matthew Goh Sze Han,#17 Jie Xun Yap,SGP Open,1
2269,#14 Jack Mitchell,#31 Kealan Stewart,IRL Open,1
2190,#22 Lorenzo Turci,#26 David Barzasi,ITA Open,1
2261,#71 Nathaniel Tan I-Xin,#8 Tze Yee Lim,SGP Open,1
2263,#28 Joshua Ong Rong Xin,#71 Nathaniel Tan I-Xin,SGP Open,1
2196,#15 Jonny Evans,#55 Sam Criddle,GBR Open,1
2195,#23 Samir Boumalal,#33 Tobe Decraene,BEL Open,1
2194,#10 Daan De Marree,#13 Corentin Schiettecatte,BEL Open,1
2193,#24 MICHITAKA KITAMURA,#66 TASUKU OKADA,JPN Open,1
2264,#17 Jie Xun Yap,#36 Russell Kwong Wei Meng,SGP Open,1
2192,#17 Lorenzo Simonazzi,#38 Alberto Cassanelli,ITA Open,1
2191,#17 Lorenzo Simonazzi,#7 Martin Giuliani,ITA Open,1
2189,#29 Carlo Mazzo,#96 Liam Crisafulli,ITA Open,1
2178,#10 Benjamin Dameron,#81 Calvin Brown,USA Open,1
2188,#37 KENTA KURACHI,#9 TATSUNOSUKE SAKUMA,JPN Open,1
2266,#17 Jie Xun Yap,#19 Boon Heng Tan,SGP Open,1
2184,#18 Thorben Haag,#77 Paul Herkens,GER Open,1
2183,#18 Thorben Haag,#19 Tobias Maierhofer,GER Open,1
2182,#14 Paul Rickerts,#9 Bela Luksch,GER Open,1
2181,#22 Yannik Rincker,#6 Jonathan Meyer-Bothling,GER Open,1
2268,#28 Joshua Ong Rong Xin,#9 Noah Lee Jen,SGP Open,1
2180,#3 Francisco Fernandez,#46 Tristan Yarter,USA Open,1
2179,#18 Adam Miller,#99 Turner Allen,USA Open,1
2347,#11 Peter Shanahan,#14 Jack Mitchell,IRL Open,1
2348,#0 Jeremia Prochaska,#67 Noah Haider,AUT Open,1
2467,#28 Rosamond Bailey,#44 Sasha Haines,GBR Mixed,1
1973,#4 Rosalie Damphousse,#9 Logan Keillor,CAN Mixed,1
1971,#74 Filip Kragl,#9 Logan Keillor,CAN Mixed,1
1970,#28 Tyler Gunasekera,#7 Emily Kavanagh,CAN Mixed,1
2421,#13 Jaryl Tay Jing Rui,#97 Jia Yu Goh,SGP Mixed,1
2423,#10 Caitlin Cho,#17 Meagan Gillis,CAN Mixed,1
2425,#10 Caitlin Cho,#71 Ben Simmonds,CAN Mixed,1
2426,#20 Simea Münger,#25 Louis Brunner,SUI Mixed,1
2427,#10 Caitlin Cho,#5 Alicia Zhang,CAN Mixed,1
